item_code_raw,item_code,official_description,official_unit,is_deleted
560E1238,560E1238,"14'x4' Precast Concrete Box Culvert End Section, Furnish",Each,false
560E1239,560E1239,"14'x4' Precast Concrete Box Culvert End Section, Install",Each,false
560E1240,560E1240,"14'x5' Precast Concrete Box Culvert End Section, Furnish",Each,false
560E1241,560E1241,"14'x5' Precast Concrete Box Culvert End Section, Install",Each,false
560E1242,560E1242,"14'x6' Precast Concrete Box Culvert End Section, Furnish",Each,false
560E1243,560E1243,"14'x6' Precast Concrete Box Culvert End Section, Install",Each,false
560E1244,560E1244,"14'x7' Precast Concrete Box Culvert End Section, Furnish",Each,false
560E1245,560E1245,"14'x7' Precast Concrete Box Culvert End Section, Install",Each,false
560E1246,560E1246,"14'x8' Precast Concrete Box Culvert End Section, Furnish",Each,false
560E1247,560E1247,"14'x8' Precast Concrete Box Culvert End Section, Install",Each,false
560E1248,560E1248,"14'x9' Precast Concrete Box Culvert End Section, Furnish",Each,false
560E1249,560E1249,"14'x9' Precast Concrete Box Culvert End Section, Install",Each,false
560E1250,560E1250,"14'x10' Precast Concrete Box Culvert End Section, Furnish",Each,false
560E1251,560E1251,"14'x10' Precast Concrete Box Culvert End Section, Install",Each,false
560E1252,560E1252,"14'x11' Precast Concrete Box Culvert End Section, Furnish",Each,false
560E1253,560E1253,"14'x11' Precast Concrete Box Culvert End Section, Install",Each,false
560E1254,560E1254,"14'x12' Precast Concrete Box Culvert End Section, Furnish",Each,false
560E1255,560E1255,"14'x12' Precast Concrete Box Culvert End Section, Install",Each,false
560E1256,560E1256,"14'x13' Precast Concrete Box Culvert End Section, Furnish",Each,false
560E1257,560E1257,"14'x13' Precast Concrete Box Culvert End Section, Install",Each,false
560E1258,560E1258,"14'x14' Precast Concrete Box Culvert End Section, Furnish",Each,false
560E1259,560E1259,"14'x14' Precast Concrete Box Culvert End Section, Install",Each,false
560E1330,560E1330,"15'x9' Precast Concrete Box Culvert End Section, Furnish",Each,false
560E1331,560E1331,"15'x9' Precast Concrete Box Culvert End Section, Install",Each,false
560E2050,560E2050,"2-7'x3' Precast Concrete Box Culvert, Furnish",Ft,false
560E2051,560E2051,"2-7'x3' Precast Concrete Box Culvert, Install",Ft,false
560E2052,560E2052,"2-7'x4' Precast Concrete Box Culvert, Furnish",Ft,false
560E2053,560E2053,"2-7'x4' Precast Concrete Box Culvert, Install",Ft,false
560E2054,560E2054,"2-7'x5' Precast Concrete Box Culvert, Furnish",Ft,false
560E2055,560E2055,"2-7'x5' Precast Concrete Box Culvert, Install",Ft,false
560E2056,560E2056,"2-7'x6' Precast Concrete Box Culvert, Furnish",Ft,false
560E2057,560E2057,"2-7'x6' Precast Concrete Box Culvert, Install",Ft,false
560E2058,560E2058,"2-7'x7' Precast Concrete Box Culvert, Furnish",Ft,false
560E2059,560E2059,"2-7'x7' Precast Concrete Box Culvert, Install",Ft,false
560E2070,560E2070,"2-8'x4' Precast Concrete Box Culvert, Furnish",Ft,false
560E2071,560E2071,"2-8'x4' Precast Concrete Box Culvert, Install",Ft,false
560E2072,560E2072,"2-8'x5' Precast Concrete Box Culvert, Furnish",Ft,false
560E2073,560E2073,"2-8'x5' Precast Concrete Box Culvert, Install",Ft,false
560E2074,560E2074,"2-8'x6' Precast Concrete Box Culvert, Furnish",Ft,false
560E2075,560E2075,"2-8'x6' Precast Concrete Box Culvert, Install",Ft,false
560E2076,560E2076,"2-8'x7' Precast Concrete Box Culvert, Furnish",Ft,false
560E2077,560E2077,"2-8'x7' Precast Concrete Box Culvert, Install",Ft,false
560E2078,560E2078,"2-8'x8' Precast Concrete Box Culvert, Furnish",Ft,false
560E2079,560E2079,"2-8'x8' Precast Concrete Box Culvert, Install",Ft,false
560E2090,560E2090,"2-9'x4' Precast Concrete Box Culvert, Furnish",Ft,false
560E2091,560E2091,"2-9'x4' Precast Concrete Box Culvert, Install",Ft,false
560E2092,560E2092,"2-9'x5' Precast Concrete Box Culvert, Furnish",Ft,false
560E2093,560E2093,"2-9'x5' Precast Concrete Box Culvert, Install",Ft,false
560E2094,560E2094,"2-9'x6' Precast Concrete Box Culvert, Furnish",Ft,false
560E2095,560E2095,"2-9'x6' Precast Concrete Box Culvert, Install",Ft,false
560E2096,560E2096,"2-9'x7' Precast Concrete Box Culvert, Furnish",Ft,false
560E2097,560E2097,"2-9'x7' Precast Concrete Box Culvert, Install",Ft,false
560E2098,560E2098,"2-9'x8' Precast Concrete Box Culvert, Furnish",Ft,false
560E2099,560E2099,"2-9'x8' Precast Concrete Box Culvert, Install",Ft,false
560E2100,560E2100,"2-9'x9' Precast Concrete Box Culvert, Furnish",Ft,false
560E2101,560E2101,"2-9'x9' Precast Concrete Box Culvert, Install",Ft,false
560E2102,560E2102,"2-9'x10' Precast Concrete Box Culvert, Furnish",Ft,false
560E2103,560E2103,"2-9'x10' Precast Concrete Box Culvert, Install",Ft,false
560E2112,560E2112,"2-10'x4' Precast Concrete Box Culvert, Furnish",Ft,false
560E2113,560E2113,"2-10'x4' Precast Concrete Box Culvert, Install",Ft,false
560E2114,560E2114,"2-10'x5' Precast Concrete Box Culvert, Furnish",Ft,false
560E2115,560E2115,"2-10'x5' Precast Concrete Box Culvert, Install",Ft,false
560E2116,560E2116,"2-10'x6' Precast Concrete Box Culvert, Furnish",Ft,false
560E2117,560E2117,"2-10'x6' Precast Concrete Box Culvert, Install",Ft,false
560E2118,560E2118,"2-10'x7' Precast Concrete Box Culvert, Furnish",Ft,false
560E2119,560E2119,"2-10'x7' Precast Concrete Box Culvert, Install",Ft,false
560E2120,560E2120,"2-10'x8' Precast Concrete Box Culvert, Furnish",Ft,false
560E2121,560E2121,"2-10'x8' Precast Concrete Box Culvert, Install",Ft,false
560E2122,560E2122,"2-10'x9' Precast Concrete Box Culvert, Furnish",Ft,false
560E2123,560E2123,"2-10'x9' Precast Concrete Box Culvert, Install",Ft,false
560E2124,560E2124,"2-10'x10' Precast Concrete Box Culvert, Furnish",Ft,false
560E2125,560E2125,"2-10'x10' Precast Concrete Box Culvert, Install",Ft,false
560E2136,560E2136,"2-11'x4' Precast Concrete Box Culvert, Furnish",Ft,false
560E2137,560E2137,"2-11'x4' Precast Concrete Box Culvert, Install",Ft,false
560E2138,560E2138,"2-11'x5' Precast Concrete Box Culvert, Furnish",Ft,false
560E2139,560E2139,"2-11'x5' Precast Concrete Box Culvert, Install",Ft,false
560E2140,560E2140,"2-11'x6' Precast Concrete Box Culvert, Furnish",Ft,false
560E2141,560E2141,"2-11'x6' Precast Concrete Box Culvert, Install",Ft,false
560E2142,560E2142,"2-11'x7' Precast Concrete Box Culvert, Furnish",Ft,false
560E2143,560E2143,"2-11'x7' Precast Concrete Box Culvert, Install",Ft,false
560E2144,560E2144,"2-11'x8' Precast Concrete Box Culvert, Furnish",Ft,false
560E2145,560E2145,"2-11'x8' Precast Concrete Box Culvert, Install",Ft,false
560E2146,560E2146,"2-11'x9' Precast Concrete Box Culvert, Furnish",Ft,false
560E2147,560E2147,"2-11'x9' Precast Concrete Box Culvert, Install",Ft,false
560E2148,560E2148,"2-11'x10' Precast Concrete Box Culvert, Furnish",Ft,false
560E2149,560E2149,"2-11'x10' Precast Concrete Box Culvert, Install",Ft,false
560E2150,560E2150,"2-11'x11' Precast Concrete Box Culvert, Furnish",Ft,false
560E2151,560E2151,"2-11'x11' Precast Concrete Box Culvert, Install",Ft,false
560E2160,560E2160,"2-12'x3' Precast Concrete Box Culvert, Furnish",Ft,false
560e2161,560E2161,"2-12'x3' Precast Concrete Box Culvert, Install",Ft,false
560E2162,560E2162,"2-12'x4' Precast Concrete Box Culvert, Furnish",Ft,false
560E2163,560E2163,"2-12'x4' Precast Concrete Box Culvert, Install",Ft,false
560E2164,560E2164,"2-12'x5' Precast Concrete Box Culvert, Furnish",Ft,false
560E2165,560E2165,"2-12'x5' Precast Concrete Box Culvert, Install",Ft,false
560E2166,560E2166,"2-12'x6' Precast Concrete Box Culvert, Furnish",Ft,false
560E2167,560E2167,"2-12'x6' Precast Concrete Box Culvert, Install",Ft,false
560E2168,560E2168,"2-12'x7' Precast Concrete Box Culvert, Furnish",Ft,false
560E2169,560E2169,"2-12'x7' Precast Concrete Box Culvert, Install",Ft,false
560E2170,560E2170,"2-12'x8' Precast Concrete Box Culvert, Furnish",Ft,false
560E2171,560E2171,"2-12'x8' Precast Concrete Box Culvert, Install",Ft,false
560E2172,560E2172,"2-12'x9' Precast Concrete Box Culvert, Furnish",Ft,false
560E2173,560E2173,"2-12'x9' Precast Concrete Box Culvert, Install",Ft,false
560E2174,560E2174,"2-12'x10' Precast Concrete Box Culvert, Furnish",Ft,false
560E2175,560E2175,"2-12'x10' Precast Concrete Box Culvert, Install",Ft,false
560E2176,560E2176,"2-12'x11' Precast Concrete Box Culvert, Furnish",Ft,false
560E2177,560E2177,"2-12'x11' Precast Concrete Box Culvert, Install",Ft,false
560E2178,560E2178,"2-12'x12' Precast Concrete Box Culvert, Furnish",Ft,false
560E2179,560E2179,"2-12'x12' Precast Concrete Box Culvert, Install",Ft,false
560E2188,560E2188,"2-13'x5' Precast Concrete Box Culvert, Furnish",Ft,false
560E2189,560E2189,"2-13'x5' Precast Concrete Box Culvert, Install",Ft,false
560E2190,560E2190,"2-13'x6' Precast Concrete Box Culvert, Furnish",Ft,false
560E2191,560E2191,"2-13'x6' Precast Concrete Box Culvert, Install",Ft,false
560E2192,560E2192,"2-13'x7' Precast Concrete Box Culvert, Furnish",Ft,false
560E2193,560E2193,"2-13'x7' Precast Concrete Box Culvert, Install",Ft,false
560E2194,560E2194,"2-13'x8' Precast Concrete Box Culvert, Furnish",Ft,false
560E2195,560E2195,"2-13'x8' Precast Concrete Box Culvert, Install",Ft,false
560E2200,560E2200,"2-13'x11' Precast Concrete Box Culvert, Furnish",Ft,false
560E2201,560E2201,"2-13'x11' Precast Concrete Box Culvert, Install",Ft,false
560E2202,560E2202,"2-13'x12' Precast Concrete Box Culvert, Furnish",Ft,false
560E2203,560E2203,"2-13'x12' Precast Concrete Box Culvert, Install",Ft,false
560E2220,560E2220,"2-14'x4' Precast Concrete Box Culvert, Furnish",Ft,false
560E2221,560E2221,"2-14'x4' Precast Concrete Box Culvert, Install",Ft,false
560E2222,560E2222,"2-14'x5' Precast Concrete Box Culvert, Furnish",Ft,false
560E2223,560E2223,"2-14'x5' Precast Concrete Box Culvert, Install",Ft,false
560E2224,560E2224,"2-14'x6' Precast Concrete Box Culvert, Furnish",Ft,false
560E2225,560E2225,"2-14'x6' Precast Concrete Box Culvert, Install",Ft,false
560E2226,560E2226,"2-14'x7' Precast Concrete Box Culvert, Furnish",Ft,false
560E2227,560E2227,"2-14'x7' Precast Concrete Box Culvert, Install",Ft,false
560E2228,560E2228,"2-14'x8' Precast Concrete Box Culvert, Furnish",Ft,false
560E2229,560E2229,"2-14'x8' Precast Concrete Box Culvert, Install",Ft,false
560E2230,560E2230,"2-14'x9' Precast Concrete Box Culvert, Furnish",Ft,false
560E2231,560E2231,"2-14'x9' Precast Concrete Box Culvert, Install",Ft,false
560E2232,560E2232,"2-14'x10' Precast Concrete Box Culvert, Furnish",Ft,false
560E2233,560E2233,"2-14'x10' Precast Concrete Box Culvert, Install",Ft,false
560E2234,560E2234,"2-14'x11' Precast Concrete Box Culvert, Furnish",Ft,false
560E2235,560E2235,"2-14'x11' Precast Concrete Box Culvert, Install",Ft,false
560E2236,560E2236,"2-14'x12' Precast Concrete Box Culvert, Furnish",Ft,false
560E2237,560E2237,"2-14'x12' Precast Concrete Box Culvert, Install",Ft,false
560E2238,560E2238,"2-14'x13' Precast Concrete Box Culvert, Furnish",Ft,false
560E2239,560E2239,"2-14'x13' Precast Concrete Box Culvert, Install",Ft,false
560E2240,560E2240,"2-14'x14' Precast Concrete Box Culvert, Furnish",Ft,false
560E2241,560E2241,"2-14'x14' Precast Concrete Box Culvert, Install",Ft,false
560E2330,560E2330,"2-15'x9' Precast Concrete Box Culvert, Furnish",Ft,false
560E2331,560E2331,"2-15'x9' Precast Concrete Box Culvert, Install",Ft,false
560E2332,560E2332,"2-15'x10' Precast Concrete Box Culvert, Furnish",Ft,false
560E2333,560E2333,"2-15'x10' Precast Concrete Box Culvert, Install",Ft,false
560E3050,560E3050,"2-7'x3' Precast Concrete Box Culvert End Section, Furnish",Each,false
560E3051,560E3051,"2-7'x3' Precast Concrete Box Culvert End Section, Install",Each,false
560E3052,560E3052,"2-7'x4' Precast Concrete Box Culvert End Section, Furnish",Each,false
560E3053,560E3053,"2-7'x4' Precast Concrete Box Culvert End Section, Install",Each,false
560E3054,560E3054,"2-7'x5' Precast Concrete Box Culvert End Section, Furnish",Each,false
560E3055,560E3055,"2-7'x5' Precast Concrete Box Culvert End Section, Install",Each,false
560E3056,560E3056,"2-7'x6' Precast Concrete Box Culvert End Section, Furnish",Each,false
560E3057,560E3057,"2-7'x6' Precast Concrete Box Culvert End Section, Install",Each,false
560E3058,560E3058,"2-7'x7' Precast Concrete Box Culvert End Section, Furnish",Each,false
560E3059,560E3059,"2-7'x7' Precast Concrete Box Culvert End Section, Install",Each,false
560E3070,560E3070,"2-8'x4' Precast Concrete Box Culvert End Section, Furnish",Each,false
560E3071,560E3071,"2-8'x4' Precast Concrete Box Culvert End Section, Install",Each,false
560E3072,560E3072,"2-8'x5' Precast Concrete Box Culvert End Section, Furnish",Each,false
560E3073,560E3073,"2-8'x5' Precast Concrete Box Culvert End Section, Install",Each,false
560E3074,560E3074,"2-8'x6' Precast Concrete Box Culvert End Section, Furnish",Each,false
560E3075,560E3075,"2-8'x6' Precast Concrete Box Culvert End Section, Install",Each,false
560E3076,560E3076,"2-8'x7' Precast Concrete Box Culvert End Section, Furnish",Each,false
560E3077,560E3077,"2-8'x7' Precast Concrete Box Culvert End Section, Install",Each,false
560E3078,560E3078,"2-8'x8' Precast Concrete Box Culvert End Section, Furnish",Each,false
560E3079,560E3079,"2-8'x8' Precast Concrete Box Culvert End Section, Install",Each,false
560E3090,560E3090,"2-9'x4' Precast Concrete Box Culvert End Section, Furnish",Each,false
560E3091,560E3091,"2-9'x4' Precast Concrete Box Culvert End Section, Install",Each,false
560E3092,560E3092,"2-9'x5' Precast Concrete Box Culvert End Section, Furnish",Each,false
560E3093,560E3093,"2-9'x5' Precast Concrete Box Culvert End Section, Install",Each,false
560E3094,560E3094,"2-9'x6' Precast Concrete Box Culvert End Section, Furnish",Each,false
560E3095,560E3095,"2-9'x6' Precast Concrete Box Culvert End Section, Install",Each,false
560E3096,560E3096,"2-9'x7' Precast Concrete Box Culvert End Section, Furnish",Each,false
560E3097,560E3097,"2-9'x7' Precast Concrete Box Culvert End Section, Install",Each,false
560E3098,560E3098,"2-9'x8' Precast Concrete Box Culvert End Section, Furnish",Each,false
560E3099,560E3099,"2-9'x8' Precast Concrete Box Culvert End Section, Install",Each,false
560E3100,560E3100,"2-9'x9' Precast Concrete Box Culvert End Section, Furnish",Each,false
560E3101,560E3101,"2-9'x9' Precast Concrete Box Culvert End Section, Install",Each,false
560E3112,560E3112,"2-10'x4' Precast Concrete Box Culvert End Section, Furnish",Each,false
560E3113,560E3113,"2-10'x4' Precast Concrete Box Culvert End Section, Install",Each,false
560E3114,560E3114,"2-10'x5' Precast Concrete Box Culvert End Section, Furnish",Each,false
560E3115,560E3115,"2-10'x5' Precast Concrete Box Culvert End Section, Install",Each,false
560E3116,560E3116,"2-10'x6' Precast Concrete Box Culvert End Section, Furnish",Each,false
560E3117,560E3117,"2-10'x6' Precast Concrete Box Culvert End Section, Install",Each,false
560E3118,560E3118,"2-10'x7' Precast Concrete Box Culvert End Section, Furnish",Each,false
560E3119,560E3119,"2-10'x7' Precast Concrete Box Culvert End Section, Install",Each,false
560E3120,560E3120,"2-10'x8' Precast Concrete Box Culvert End Section, Furnish",Each,false
560E3121,560E3121,"2-10'x8' Precast Concrete Box Culvert End Section, Install",Each,false
560E3122,560E3122,"2-10'x9' Precast Concrete Box Culvert End Section, Furnish",Each,false
560E3123,560E3123,"2-10'x9' Precast Concrete Box Culvert End Section, Install",Each,false
560E3124,560E3124,"2-10'x10' Precast Concrete Box Culvert End Section, Furnish",Each,false
560E3125,560E3125,"2-10'x10' Precast Concrete Box Culvert End Section, Install",Each,false
560E3136,560E3136,"2-11'x4' Precast Concrete Box Culvert End Section, Furnish",Each,false
560E3137,560E3137,"2-11'x4' Precast Concrete Box Culvert End Section, Install",Each,false
560E3138,560E3138,"2-11'x5' Precast Concrete Box Culvert End Section, Furnish",Each,false
560E3139,560E3139,"2-11'x5' Precast Concrete Box Culvert End Section, Install",Each,false
560E3140,560E3140,"2-11'x6' Precast Concrete Box Culvert End Section, Furnish",Each,false
560E3141,560E3141,"2-11'x6' Precast Concrete Box Culvert End Section, Install",Each,false
560E3142,560E3142,"2-11'x7' Precast Concrete Box Culvert End Section, Furnish",Each,false
560E3143,560E3143,"2-11'x7' Precast Concrete Box Culvert End Section, Install",Each,false
560E3144,560E3144,"2-11'x8' Precast Concrete Box Culvert End Section, Furnish",Each,false
560E3145,560E3145,"2-11'x8' Precast Concrete Box Culvert End Section, Install",Each,false
560E3146,560E3146,"2-11'x9' Precast Concrete Box Culvert End Section, Furnish",Each,false
560E3147,560E3147,"2-11'x9' Precast Concrete Box Culvert End Section, Install",Each,false
560E3148,560E3148,"2-11'x10' Precast Concrete Box Culvert End Section, Furnish",Each,false
560E3149,560E3149,"2-11'x10' Precast Concrete Box Culvert End Section, Install",Each,false
560E3150,560E3150,"2-11'x11' Precast Concrete Box Culvert End Section, Furnish",Each,false
560E3151,560E3151,"2-11'x11' Precast Concrete Box Culvert End Section, Install",Each,false
560E3160,560E3160,"2-12'x3' Precast Concrete Box Culvert End Section, Furnish",Each,false
560E3161,560E3161,"2-12'x' Precast Concrete Box Culvert End Section, Install",Each,false
560E3162,560E3162,"2-12'x4' Precast Concrete Box Culvert End Section, Furnish",Each,false
560E3163,560E3163,"2-12'x4' Precast Concrete Box Culvert End Section, Install",Each,false
560E3164,560E3164,"2-12'x5' Precast Concrete Box Culvert End Section, Furnish",Each,false
560E3165,560E3165,"2-12'x5' Precast Concrete Box Culvert End Section, Install",Each,false
560E3166,560E3166,"2-12'x6' Precast Concrete Box Culvert End Section, Furnish",Each,false
560E3167,560E3167,"2-12'x6' Precast Concrete Box Culvert End Section, Install",Each,false
560E3168,560E3168,"2-12'x7' Precast Concrete Box Culvert End Section, Furnish",Each,false
560E3169,560E3169,"2-12'x7' Precast Concrete Box Culvert End Section, Install",Each,false
560E3170,560E3170,"2-12'x8' Precast Concrete Box Culvert End Section, Furnish",Each,false
560E3171,560E3171,"2-12'x8' Precast Concrete Box Culvert End Section, Install",Each,false
560E3172,560E3172,"2-12'x9' Precast Concrete Box Culvert End Section, Furnish",Each,false
560E3173,560E3173,"2-12'x9' Precast Concrete Box Culvert End Section, Install",Each,false
