contract_project_id,contract_id,project_number,project_name,work_type,county_region,route,location,project_award_amount
ia_idot_20250318_71_0598_037_project_2,ia_idot_20250318_71_0598_037,ER-010-3(017)--28-21,Little Sioux River 0.5 mi E of W Jct Co Rd M27,REVETMENT,CLAY,IOWA 10,Little Sioux River 0.5 mi E of W Jct Co Rd M27,22500.15
ia_idot_20250318_71_0603_059_project_1,ia_idot_20250318_71_0603_059,ER-060-3(059)--28-71,Floyd River 2.5 mi N of US 18 (NB/SB),REVETMENT,OBRIEN,IOWA 60,Floyd River 2.5 mi N of US 18 (NB/SB),229958
ia_idot_20250318_71_0603_059_project_2,ia_idot_20250318_71_0603_059,ER-009-2(032)--28-72,0.3 mi E of Co Rd M18,REVETMENT,OSCEOLA,IOWA 9,0.3 mi E of Co Rd M18,25276.05
ia_idot_20250318_71_0603_059_project_3,ia_idot_20250318_71_0603_059,ER-060-4(102)--28-72,0.27 mi N of Co Rd A34/210th St,REVETMENT,OSCEOLA,IOWA 60,0.27 mi N of Co Rd A34/210th St,43491
ia_idot_20250318_72_0604_100_project_1,ia_idot_20250318_72_0604_100,ER-060-4(100)--28-72,Otter Creek 1.6 mi S of Co Rd A34 (NB/SB),REVETMENT,OSCEOLA,IOWA 60,Otter Creek 1.6 mi S of Co Rd A34 (NB/SB),147490
ia_idot_20250318_72_0604_101_project_1,ia_idot_20250318_72_0604_101,ER-060-4(101)--28-72,Otter Creek 2.0 mi S of Co Rd A22 (NB/SB),REVETMENT,OSCEOLA,IOWA 60,Otter Creek 2.0 mi S of Co Rd A22 (NB/SB),295645
ia_idot_20250318_74_0045_055_project_1,ia_idot_20250318_74_0045_055,ER-004-5(055)--28-74,3.2 mi S of S Jct US 18,REVETMENT,PALO ALTO,IOWA 4,3.2 mi S of S Jct US 18,134166.2
ia_idot_20250318_74_0183_709_project_1,ia_idot_20250318_74_0183_709,MP-018-3(709)97--76-74,380th Ave to Kossuth Co Line,HMA CRACK FILLING,PALO ALTO,U.S. 18,380th Ave to Kossuth Co Line,228526.27
ia_idot_20250318_74_c074_116_project_1,ia_idot_20250318_74_c074_116,STBG-SWAP-2395(607)--SG-74,"In the city of Emmetsburg, HMA paving on N Huron St. from 5th St. N to 360th St.",HMA RESURFACING,PALO ALTO,N HURON STREET,"In the city of Emmetsburg, HMA paving on N Huron St. from 5th St. N to 360th St.",495758.01
ia_idot_20250318_74_c074_116_project_2,ia_idot_20250318_74_c074_116,FM-C074(116)--55-74,"On North Huron, from City of Emmetsburg NE 3 miles",HMA RESURFACING,PALO ALTO,N HURON STREET,"On North Huron, from City of Emmetsburg NE 3 miles",736959.44
ia_idot_20250318_74_c074_116_project_3,ia_idot_20250318_74_c074_116,FM-C074(117)--55-74,"On N60, from Hwy 18 South 4 miles to 2nd St",HMA RESURFACING,PALO ALTO,N60,"On N60, from Hwy 18 South 4 miles to 2nd St",963337.1
ia_idot_20250318_75_0122_048_project_1,ia_idot_20250318_75_0122_048,ER-012-2(048)--28-75,0.1 mi S of N Jct Co Rd K18,REVETMENT,PLYMOUTH,IOWA 12,0.1 mi S of N Jct Co Rd K18,372282.32
ia_idot_20250318_75_4040_005_project_1,ia_idot_20250318_75_4040_005,ER-404-0(005)--28-75,Floyd River 0.4 mi N of IA 3,REVETMENT,PLYMOUTH,IOWA 404,Floyd River 0.4 mi N of IA 3,238496.5
ia_idot_20250318_75_c075_178_project_1,ia_idot_20250318_75_c075_178,FM-C075(178)--55-75,"On C 44, from Floyd River E 4.2 miles to K-49",HMA RESURFACING/COLD IN-PLACE RECYCLING,PLYMOUTH,C44,"On C 44, from Floyd River E 4.2 miles to K-49",1161939.51
ia_idot_20250318_75_c075_179_project_1,ia_idot_20250318_75_c075_179,FM-C075(179)--55-75,"On K-42, from C-44 S 6.8 miles to C-60",HMA RESURFACING/COLD IN-PLACE RECYCLING,PLYMOUTH,K42,"On K-42, from C-44 S 6.8 miles to C-60",1729171.4
ia_idot_20250318_77_0353_200_project_1,ia_idot_20250318_77_0353_200,IMN-035-3(200)87--0E-77,I-35/80/235 Interchange NE Of Des Moines(Stage 3A),EROSION CONTROL,POLK,I-35,I-35/80/235 Interchange NE Of Des Moines(Stage 3A),1146211.92
ia_idot_20250318_77_2351_711_project_1,ia_idot_20250318_77_2351_711,MPIN-235-1(711)0--0N-77,W. I-35/80 Interchange to E. I-35/80 Interchange,PCC PATCHING,POLK,I-235,W. I-35/80 Interchange to E. I-35/80 Interchange,1150175.82
ia_idot_20250318_77_8520_011_project_1,ia_idot_20250318_77_8520_011,SCG-852-0(011)--7F-77,12th St from Grand Ave to Walnut St,PCC PAVEMENT - GRADE & REPLACE,POLK,EAST 12TH STREET,12th St from Grand Ave to Walnut St,149381.93
ia_idot_20250318_77_c077_250_project_1,ia_idot_20250318_77_c077_250,STP-S-C077(250)--5E-77,"On SE 6th Ave, from SE Garrett Dr to SE Camp Dr",HMA RESURFACING,POLK,SOUTHEAST 6TH AVENUE,"On SE 6th Ave, from SE Garrett Dr to SE Camp Dr",567224.8
ia_idot_20250318_78_0801_496_project_1,ia_idot_20250318_78_0801_496,IMX-080-1(496)30--02-78,Keg Creek 0.8 mi E of Co Rd L66 (EB/WB),RECONSTRUCTION - BRIDGE WIDENING,POTTAWATTAMIE,I-80,Keg Creek 0.8 mi E of Co Rd L66 (EB/WB),9007166.73
ia_idot_20250318_78_0801_496_project_2,ia_idot_20250318_78_0801_496,IMN-080-1(521)30--0E-78,Abandoned RR 3.0 mi E of I-880 - Bridge Removal (EB/WB),GRADING,POTTAWATTAMIE,I-80,Abandoned RR 3.0 mi E of I-880 - Bridge Removal (EB/WB),2827122.17
ia_idot_20250318_78_0801_504_project_1,ia_idot_20250318_78_0801_504,IMN-080-1(504)5--0E-78,Madison Ave Interchange in Council Bluffs,LANDSCAPING,POTTAWATTAMIE,I-80,Madison Ave Interchange in Council Bluffs,787788
ia_idot_20250318_78_0801_509_project_1,ia_idot_20250318_78_0801_509,IMN-080-1(509)0--0E-78,Missouri River in Council Bluffs (EB/WB),BRIDGE CLEANING,POTTAWATTAMIE,I-80,Missouri River in Council Bluffs (EB/WB),93000
ia_idot_20250318_78_0804_521_project_1,ia_idot_20250318_78_0804_521,MBIN-080-4(521)15--0M-78,Juniper Rd 6.7 mi E of US 6,SLOPE PROTECTION,POTTAWATTAMIE,I-80,Juniper Rd 6.7 mi E of US 6,40615
ia_idot_20250318_78_0804_730_project_1,ia_idot_20250318_78_0804_730,MPIN-080-4(730)0--0N-78,Nebraska State Line to Polk Co. Line,PCC PATCHING,POTTAWATTAMIE,I-80,Nebraska State Line to Polk Co. Line,704185
ia_idot_20250318_78_0921_075_project_1,ia_idot_20250318_78_0921_075,BRFN-092-1(75)--39-78,Indian Creek 0.7 mi W of Co Rd M47,RCB CULVERT REPLACEMENT - TWIN BOX,POTTAWATTAMIE,IOWA 92,Indian Creek 0.7 mi W of Co Rd M47,1370474.31
ia_idot_20250318_78_1642_690_project_1,ia_idot_20250318_78_1642_690,STP-U-1642(690)--70-78,"In the city of Council Bluffs, On W Graham Ave, from High Street to Fairmount Ave",PCC PAVEMENT - GRADE & REPLACE,POTTAWATTAMIE,GRAHAM AVENUE,"In the city of Council Bluffs, On W Graham Ave, from High Street to Fairmount Ave",3544683.93
ia_idot_20250318_79_c079_071_project_1,ia_idot_20250318_79_c079_071,STP-S-C079(71)--5E-79,"On F29, from IA21 E to V36",HMA RESURFACING,POWESHIEK,F29,"On F29, from IA21 E to V36",1697544.88
ia_idot_20250318_79_c079_072_project_1,ia_idot_20250318_79_c079_072,FM-C079(72)--55-79,"On 480TH AVE, from Near 100th Street E to US63",HMA RESURFACING,POWESHIEK,480TH AVENUE,"On 480TH AVE, from Near 100th Street E to US63",2076959.01
ia_idot_20250318_82_0616_509_project_1,ia_idot_20250318_82_0616_509,MB-061-6(509)124--77-82,DME RR 0.8 mi N of I-80 (NB/SB),SLOPE PROTECTION,SCOTT,U.S. 61,DME RR 0.8 mi N of I-80 (NB/SB),290964
ia_idot_20250318_82_4252_604_project_1,ia_idot_20250318_82_4252_604,STP-U-4252(604)--70-82,"In the city of Le Claire, On US 67, from Ewing St N to Chestnut St",STORM SEWER/INTAKES,SCOTT,CODY ROAD (U.S. 67),"In the city of Le Claire, On US 67, from Ewing St N to Chestnut St",5582551.15
ia_idot_20250318_84_0602_091_project_1,ia_idot_20250318_84_0602_091,ER-060-2(091)--28-84,Floyd River 0.7 mi S of IA 10,REVETMENT,SIOUX,IOWA 60,Floyd River 0.7 mi S of IA 10,41228.75
ia_idot_20250318_84_0753_067_project_1,ia_idot_20250318_84_0753_067,ER-075-3(067)--28-84,W Fork Floyd River 0.1 mi N of IA 10,REVETMENT,SIOUX,U.S. 75,W Fork Floyd River 0.1 mi N of IA 10,187376.25
ia_idot_20250318_85_0155_713_project_1,ia_idot_20250318_85_0155_713,STP-A-0155(713)--86-85,"In the city of Ames, Fourth Phase Deployment Ames Traffic Signal Master Plan",TRAFFIC SIGNALS,STORY,VARIOUS ROUTES,"In the city of Ames, Fourth Phase Deployment Ames Traffic Signal Master Plan",2200000
ia_idot_20250318_85_0301_716_project_1,ia_idot_20250318_85_0301_716,MP-030-1(716)152--76-85,I-35 to UPRR Bridge,PCC PATCHING,STORY,U.S. 30,I-35 to UPRR Bridge,135265.4
ia_idot_20250318_85_0351_508_project_1,ia_idot_20250318_85_0351_508,MBIN-035-1(508)119--0M-85,Co Rd E23/170th St 2.1 mi N of Co Rd E29,SLOPE PROTECTION,STORY,I-35,Co Rd E23/170th St 2.1 mi N of Co Rd E29,50963.16
ia_idot_20250318_85_c085_162_project_1,ia_idot_20250318_85_c085_162,BROS-C085(162)--5F-85,"On 150th St., Over Skunk River, NLINE S31 T85 R23",BRIDGE REPLACEMENT - PPCB,STORY,150TH STREET,"On 150th St., Over Skunk River, NLINE S31 T85 R23",1233758.65
ia_idot_20250318_86_0081_018_project_1,ia_idot_20250318_86_0081_018,STPN-008-1(018)--2J-86,0.8 mi E of Co Rd V18,PIPE CULVERTS,TAMA,IOWA 8,0.8 mi E of Co Rd V18,90124.2
ia_idot_20250318_90_5825_650_project_1,ia_idot_20250318_90_5825_650,STBG-SWAP-5825(650)--SG-90,"In the city of Ottumwa, On Mary Street, from Ferry Street West 0.70 to Shaul Avenue",PCC PAVEMENT - GRADE & REPLACE,WAPELLO,MARY STREET,"In the city of Ottumwa, On Mary Street, from Ferry Street West 0.70 to Shaul Avenue",2731777
ia_idot_20250318_91_0355_715_project_1,ia_idot_20250318_91_0355_715,MPIN-035-5(715)44--0N-91,'N of Co Rd G78 to South River (SB),FENCING,WARREN,I-35,'N of Co Rd G78 to South River (SB),191402
ia_idot_20250318_91_0651_712_project_1,ia_idot_20250318_91_0651_712,MP-065-1(712)71--76-91,From US 69 to Ia 163,PCC PATCHING,WARREN,U.S. 65,From US 69 to Ia 163,255192.1
ia_idot_20250318_91_0651_712_project_2,ia_idot_20250318_91_0651_712,MP-028-1(718)18--76-77,At University Ave,PCC PATCHING,POLK,IOWA 28,At University Ave,104478
ia_idot_20250318_91_0651_712_project_3,ia_idot_20250318_91_0651_712,MP-005-1(704)93--76-91,From US 69 to Ia 28,PCC PATCHING,WARREN,IOWA 5,From US 69 to Ia 28,196524
ia_idot_20250318_94_1691_714_project_1,ia_idot_20250318_94_1691_714,MP-169-1(714)159--76-94,From IA 7 to Co. Rd. C56,PCC PATCHING,WEBSTER,U.S. 169,From IA 7 to Co. Rd. C56,84581
ia_idot_20250318_94_1691_714_project_2,ia_idot_20250318_94_1691_714,MP-169-1(715)141--76-94,W Jct IA 175 to US 20,PCC PATCHING,WEBSTER,U.S. 169,W Jct IA 175 to US 20,97460.3
ia_idot_20250318_96_3772_601_project_1,ia_idot_20250318_96_3772_601,SBRFM-3772(601)--5D-96,"In the city of Jackson Junction, On Co. Rd. V68 (Main St.), Over SMALL NATURAL STREAM, S33 T96 R10",RCB CULVERT REPLACEMENT - TRIPLE BOX,WINNESHIEK,V68,"In the city of Jackson Junction, On Co. Rd. V68 (Main St.), Over SMALL NATURAL STREAM, S33 T96 R10",451974.8
ia_idot_20250318_97_0123_715_project_1,ia_idot_20250318_97_0123_715,MP-012-3(715)8--76-97,Jct. I 29 to Military Road in Sioux City,HMA CRACK FILLING,WOODBURY,IOWA 12,Jct. I 29 to Military Road in Sioux City,48738
ia_idot_20250318_97_0201_191_project_1,ia_idot_20250318_97_0201_191,NHSN-020-1(191)--2R-97,US 75 / IA 12 Interchange in Sioux City to Little Whiskey Creek (EB/WB),EROSION CONTROL,WOODBURY,U.S. 20,US 75 / IA 12 Interchange in Sioux City to Little Whiskey Creek (EB/WB),697748
ia_idot_20250318_97_0293_732_project_1,ia_idot_20250318_97_0293_732,MPIN-029-3(732)141--0N-97,Sergeant Bluff to South Dakota State Line,FENCING,WOODBURY,I-29,Sergeant Bluff to South Dakota State Line,16802
ia_idot_20250318_97_0296_321_a_project_1,ia_idot_20250318_97_0296_321_a,IHSIPX-029-6(321)127--08-97,Monona County to Sergeant Bluff,PAVEMENT MARKINGS,WOODBURY,I-29,Monona County to Sergeant Bluff,531024.04
ia_idot_20250318_97_0296_321_a_project_2,ia_idot_20250318_97_0296_321_a,IMN-029-6(322)139--0E-97,Sergeant Bluff to South Dakota Border,PAVEMENT MARKINGS,WOODBURY,I-29,Sergeant Bluff to South Dakota Border,1063936.28
ia_idot_20250318_97_c097_151_project_1,ia_idot_20250318_97_c097_151,BRS-C097(151)--60-97,"On County Route D12/110th St. over Muddy Creek, 0.8 miles east of Eastland Ave. in section 8 T89N R45W",BRIDGE REPLACEMENT - PPCB,WOODBURY,D12,"On County Route D12/110th St. over Muddy Creek, 0.8 miles east of Eastland Ave. in section 8 T89N R45W",894938.65
ia_idot_20250318_98_c098_087_project_1,ia_idot_20250318_98_c098_087,FM-C098(87)--55-98,"On S 56, from 340th St. N 2.1 miles to State Highway 9",HMA RESURFACING/COLD IN-PLACE RECYCLING,WORTH,S56,"On S 56, from 340th St. N 2.1 miles to State Highway 9",561287.33
ia_idot_20250318_99_0172_710_project_1,ia_idot_20250318_99_0172_710,MP-017-2(710)77--76-99,From W Jct IA 3 to Co Rd C26 - Various Locations,HMA RESURFACING WITH MILLING,WRIGHT,IOWA 17,From W Jct IA 3 to Co Rd C26 - Various Locations,156007.04
ia_idot_20250318_99_0172_711_project_1,ia_idot_20250318_99_0172_711,MP-017-2(711)71--76-99,255th St in Eagle Grove to E Jct IA 3 in Goldfield,CLEARING AND GRUBBING,WRIGHT,IOWA 17,255th St in Eagle Grove to E Jct IA 3 in Goldfield,14353.53
ia_idot_20250318_99_c099_105_project_1,ia_idot_20250318_99_c099_105,BROS-C099(105)--5F-99,"On R 65, Over Drainage Ditch #146, S27 T92 R23",PRECAST RCB CULVERT,WRIGHT,R65,"On R 65, Over Drainage Ditch #146, S27 T92 R23",186029.75
ia_idot_20250318_99_c099_107_project_1,ia_idot_20250318_99_c099_107,STP-S-C099(107)--5E-99,"On R33 and C54, from Hwy 3 South 5 miles then east 10 miles to Hwy 69",HMA RESURFACING WITH MILLING,WRIGHT,R33 & C54,"On R33 and C54, from Hwy 3 South 5 miles then east 10 miles to Hwy 69",2874239.79
ia_idot_20250401_31_0209_289_project_1,ia_idot_20250401_31_0209_289,NHSN-020-9(289)--2R-31,At the Co Rd Y13 Interchange (WB),BRIDGE REPAIR,DUBUQUE,U.S. 20,At the Co Rd Y13 Interchange (WB),279062.47
ia_idot_20250415_00_000t_368_project_1,ia_idot_20250415_00_000t_368,NHSN-000-T(368)--2R-00,"Various Locations Statewide, Type B Signing (FY 2025)",TRAFFIC SIGNS,STATEWIDE,VARIOUS ROUTES,"Various Locations Statewide, Type B Signing (FY 2025)",129119.3
ia_idot_20250415_04_0055_714_project_1,ia_idot_20250415_04_0055_714,MP-005-5(714)11--76-04,Co Rd J46 to NCL Centerville,HMA JOINT & CRACK SEALING,APPANOOSE,IOWA 5,Co Rd J46 to NCL Centerville,115252
ia_idot_20250415_05_2452_602_project_1,ia_idot_20250415_05_2452_602,STBG-SWAP-2452(602)--SG-05,"In the city of Exira, On E. Washington Street, from Carthage St E 0.4 miles to ECL",HMA RESURFACING WITH MILLING,AUDUBON,WASHINGTON STREET,"In the city of Exira, On E. Washington Street, from Carthage St E 0.4 miles to ECL",976316.52
ia_idot_20250415_06_0306_268_project_1,ia_idot_20250415_06_0306_268,HSIPX-030-6(268)--3L-06,Co Rd W26 and Co Rd W28 Intersections,PCC PAVEMENT - GRADE AND NEW,BENTON,U.S. 30,Co Rd W26 and Co Rd W28 Intersections,687416.55
ia_idot_20250415_06_c006_124_project_1,ia_idot_20250415_06_c006_124,BROS-C006(124)--8J-06,"On 32 AVE DR, Over BR PRAIRIE CK, S11 T82 R09",RCB CULVERT REPLACEMENT - TWIN BOX,BENTON,32ND AVE,"On 32 AVE DR, Over BR PRAIRIE CK, S11 T82 R09",362083.5
ia_idot_20250415_07_2187_249_project_1,ia_idot_20250415_07_2187_249,STP-218-7(249)--2C-07,Wolf Creek Bridge in LaPorte City to N of Marigold Dr in Waterloo,HMA RESURFACING/COLD IN-PLACE RECYCLING,BLACK HAWK,U.S. 218,Wolf Creek Bridge in LaPorte City to N of Marigold Dr in Waterloo,9037211.34
ia_idot_20250415_09_0637_112_project_1,ia_idot_20250415_09_0637_112,NHSN-063-7(112)--2R-09,N of IA 3 to 150th St (SB),LANDSCAPING,BREMER,U.S. 63,N of IA 3 to 150th St (SB),182907.12
ia_idot_20250415_09_0637_112_project_2,ia_idot_20250415_09_0637_112,NHSN-218-8(145)--2R-09,N of 210th St to Plainfield,LANDSCAPING,BREMER,U.S. 218,N of 210th St to Plainfield,130059.76
ia_idot_20250415_10_2460_603_project_1,ia_idot_20250415_10_2460_603,TAP-R-2460(603)--8T-10,"In the city of Fairbank, a sidewalk on N 4th St, from Rhonda Rd NE to Cedar Dr",PCC SIDEWALK/TRAIL,FAYETTE,NORTH 4TH STREET,"In the city of Fairbank, a sidewalk on N 4th St, from Rhonda Rd NE to Cedar Dr",111511.48
ia_idot_20250415_11_0104_011_a_project_1,ia_idot_20250415_11_0104_011_a,STPN-010-4(011)--2J-11,US 71 to IA 4,SEAL COAT,BUENA VISTA,IOWA 10,US 71 to IA 4,1398838.42
ia_idot_20250415_11_0717_062_project_1,ia_idot_20250415_11_0717_062,ER-071-7(062)--28-11,Little Sioux River 2.0 mi S of N Jct IA 10,REVETMENT,BUENA VISTA,U.S. 71,Little Sioux River 2.0 mi S of N Jct IA 10,68647
ia_idot_20250415_14_0301_716_project_1,ia_idot_20250415_14_0301_716,MP-030-1(716)90--76-14,Glidden to Zephyr Ave,SLURRY SEAL,CARROLL,U.S. 30,Glidden to Zephyr Ave,59855
ia_idot_20250415_23_0616_501_project_1,ia_idot_20250415_23_0616_501,MB-061-6(501)146--77-23,Welton to 8 mi N of Maquoketa - Various Bridge Locations,HMA RESURFACING WITH MILLING,CLINTON,U.S. 61,Welton to 8 mi N of Maquoketa - Various Bridge Locations,247711
ia_idot_20250415_24_0595_069_a_project_1,ia_idot_20250415_24_0595_069_a,NHSN-059-5(069)--2R-24,Crestview Ave in Denison to N Jct IA 141,SEAL COAT,CRAWFORD,U.S. 59,Crestview Ave in Denison to N Jct IA 141,775454.9
ia_idot_20250415_31_c031_124_project_1,ia_idot_20250415_31_c031_124,STP-S-C031(124)--5E-31,"On Y21, from Old Highway Rd S 1.1 miles",HMA RESURFACING WITH MILLING,DUBUQUE,Y21,"On Y21, from Old Highway Rd S 1.1 miles",476548.47
ia_idot_20250415_31_c031_125_project_1,ia_idot_20250415_31_c031_125,FM-C031(125)--55-31,"On Old Highway Rd, from Farley ECL 2.7 mi to Epworth WCL, from Epworth ECL 3.6 mi to Y21",HMA RESURFACING WITH MILLING,DUBUQUE,OLD HIGHWAY ROAD,"On Old Highway Rd, from Farley ECL 2.7 mi to Epworth WCL, from Epworth ECL 3.6 mi to Y21",2824257.54
ia_idot_20250415_33_c033_164_a_project_1,ia_idot_20250415_33_c033_164_a,FM-C033(164)--55-33,"210th St from HWY56 to HWY 150 with 210th St Paveback, C14 from HWY150 to W25, W25 from C14 to Hwy 93",HMA RESURFACING/COLD IN-PLACE RECYCLING,FAYETTE,210TH ST,"210th St from HWY56 to HWY 150 with 210th St Paveback, C14 from HWY150 to W25, W25 from C14 to Hwy 93",4020657.24
ia_idot_20250415_34_c034_110_project_1,ia_idot_20250415_34_c034_110,STP-S-C034(110)--5E-34,"On B 60, from Highway 14 E 7 miles to T64 and T64 E 5.7 miles to Nashua City Limits",HMA RESURFACING/COLD IN-PLACE RECYCLING,FLOYD,B60,"On B 60, from Highway 14 E 7 miles to T64 and T64 E 5.7 miles to Nashua City Limits",3417166.55
ia_idot_20250415_34_c034_120_project_1,ia_idot_20250415_34_c034_120,FM-C034(120)--55-34,"On T26, from B45 N 4.5 miles",HMA RESURFACING WITH MILLING,FLOYD,T26,"On T26, from B45 N 4.5 miles",915961.04
ia_idot_20250415_42_c042_115_project_1,ia_idot_20250415_42_c042_115,FM-C042(115)--55-42,"On D47, from S27 E 4 miles to US HWY 65",HMA RESURFACING,HARDIN,D47,"On D47, from S27 E 4 miles to US HWY 65",1425622.28
ia_idot_20250415_42_c042_116_project_1,ia_idot_20250415_42_c042_116,FM-C042(116)--55-42,"On CO HWY S33, from HUBBARD CITY LIMITS N 3.7 miles to U.S. HWY 65",HMA RESURFACING,HARDIN,S33,"On CO HWY S33, from HUBBARD CITY LIMITS N 3.7 miles to U.S. HWY 65",1259909.88
ia_idot_20250415_47_0596_047_a_project_1,ia_idot_20250415_47_0596_047_a,NHSN-059-6(047)--2R-47,Crawford Co Line to S Jct IA 175,SEAL COAT,IDA,U.S. 59,Crawford Co Line to S Jct IA 175,1078009.11
ia_idot_20250415_48_0216_500_project_1,ia_idot_20250415_48_0216_500,MB-021-6(500)54--77-48,Iowa River 1.1 mi N of IA 212,DEBRIS REMOVAL,IOWA,IOWA 21,Iowa River 1.1 mi N of IA 212,13150
ia_idot_20250415_48_0216_500_project_2,ia_idot_20250415_48_0216_500,MB-220-6(501)2--77-48,Iowa River 1.0 mi N of US 6,DEBRIS REMOVAL,IOWA,IOWA 220,Iowa River 1.0 mi N of US 6,13850
ia_idot_20250415_48_0216_500_project_3,ia_idot_20250415_48_0216_500,MB-052-6(505)15--77-49,Maquoketa River 3.2 mi S of Co Rd Z34,DEBRIS REMOVAL,JACKSON,U.S. 52,Maquoketa River 3.2 mi S of Co Rd Z34,12999.99
ia_idot_20250415_48_8427_603_a_project_1,ia_idot_20250415_48_8427_603_a,STBG-SWAP-8427(603)--SG-48,"In the city of Williamsburg, On N Highland Street from WB I-80 Interchange north to the City limits",HMA RESURFACING WITH MILLING,IOWA,NORTH HIGHLAND ST,"In the city of Williamsburg, On N Highland Street from WB I-80 Interchange north to the City limits",660780.99
ia_idot_20250415_52_2186_708_project_1,ia_idot_20250415_52_2186_708,MP-218-6(708)90--76-52,From S. of Riverside Drive in Iowa City to S. of I-80,HMA RESURFACING,JOHNSON,U.S. 218,From S. of Riverside Drive in Iowa City to S. of I-80,377845.02
ia_idot_20250415_54_c054_123_project_1,ia_idot_20250415_54_c054_123,FM-C054(123)--55-54,"On 270TH STREET, from Highway 149 WEST APPROXIMATELY 2.15 miles",HMA RESURFACING WITH MILLING,KEOKUK,270TH STREET,"On 270TH STREET, from Highway 149 WEST APPROXIMATELY 2.15 miles",676936.95
ia_idot_20250415_59_0655_708_project_1,ia_idot_20250415_59_0655_708,MP-065-5(708)22--76-59,Wayne Co Line to US 34,PCC PATCHING,LUCAS,U.S. 65,Wayne Co Line to US 34,132864.8
ia_idot_20250415_61_0802_283_project_1,ia_idot_20250415_61_0802_283,IMN-080-2(283)97--0E-61,Adair Co to Grand Prairie Pkwy Interchange,PAVEMENT MARKINGS,MADISON,I-80,Adair Co to Grand Prairie Pkwy Interchange,217527.6
ia_idot_20250415_62_0633_095_project_1,ia_idot_20250415_62_0633_095,NHSX-063-3(95)--3H-62,NW Bypass of Oskaloosa,GRADING,MAHASKA,U.S. 63,NW Bypass of Oskaloosa,16913904.51
ia_idot_20250415_62_0633_095_project_2,ia_idot_20250415_62_0633_095,NHSX-063-3(97)--3H-62,NW Bypass of Oskaloosa,RCB CULVERT NEW - TWIN BOX,MAHASKA,U.S. 63,NW Bypass of Oskaloosa,514878
ia_idot_20250415_62_c062_106_project_1,ia_idot_20250415_62_c062_106,RFMX-C062(106)--56-62,"On 267th Street, from US63 E 1.7 miles to HWY 23",GRADING,MAHASKA,267TH STREET,"On 267th Street, from US63 E 1.7 miles to HWY 23",1982295.28
ia_idot_20250415_63_c063_150_project_1,ia_idot_20250415_63_c063_150,STP-S-C063(150)--5E-63,"On S45, from Lucas Co. Line to G76",HMA RESURFACING,MARION,S45,"On S45, from Lucas Co. Line to G76",1350045.78
ia_idot_20250415_64_1461_700_project_1,ia_idot_20250415_64_1461_700,MP-146-1(700)34--76-64,NCL Gilman to E49,HMA JOINT & CRACK SEALING,MARSHALL,IOWA 146,NCL Gilman to E49,62665
ia_idot_20250415_64_3302_101_project_1,ia_idot_20250415_64_3302_101,NHSN-330-2(101)--2R-64,Approx 1 mi S of Albion,PIPE CULVERTS,MARSHALL,IOWA 330,Approx 1 mi S of Albion,168591.5
ia_idot_20250415_64_c064_143_project_1,ia_idot_20250415_64_c064_143,BROS-C064(143)--8J-64,"On 140TH ST, Over MINERVA CREEK, from Durham Ave E approx. 0.0 miles S27 T85 R20",BRIDGE AND APPROACHES - CCS,MARSHALL,140TH STREET,"On 140TH ST, Over MINERVA CREEK, from Durham Ave E approx. 0.0 miles S27 T85 R20",844203.75
ia_idot_20250415_68_0055_703_project_1,ia_idot_20250415_68_0055_703,MP-005-5(703)45--76-68,From Lovilia to the Jct IA 5/92,PCC PATCHING,MONROE,IOWA 5,From Lovilia to the Jct IA 5/92,195366.8
