bid_tab_item_id,source_item_code,source_item_description,unit_normalized,candidate_agency_item_code,candidate_description,candidate_unit,candidate_count,suggestion_status
fhu_old_hampden_20260205_row_0157,503-00036,DRILLED SHAFT (36 INCH),LF,503-00036,Drilled Shaft (36 Inch),LF,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0158,613-00206,2 INCH ELECTRICAL CONDUIT (BORED),LF,613-00206,2 Inch Electrical Conduit (Bored),LF,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0159,613-00306,3 INCH ELECTRICAL CONDUIT (BORED),LF,613-00306,3 Inch Electrical Conduit (Bored),LF,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0160,613-01200,2 INCH ELECTRICAL CONDUIT (PLASTIC),LF,613-01200,2 Inch Electrical Conduit (Plastic),LF,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0161,613-01300,3 INCH ELECTRICAL CONDUIT (PLASTIC),LF,613-01300,3 Inch Electrical Conduit (Plastic),LF,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0162,613-07001,TYPE ONE PULL BOX,EACH,613-07001,Type One Pull Box,EACH,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0163,613-07002,TYPE TWO PULL BOX,EACH,613-07002,Type Two Pull Box,EACH,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0164,613-07003,TYPE THREE PULL BOX,EACH,613-07003,Type Three Pull Box,EACH,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0165,613-07004,TYPE FOUR PULL BOX,EACH,613-07004,Type Four Pull Box,EACH,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0167,614-10160,SIGNAL HEAD BACKPLATES,EACH,614-10160,Signal Head Backplates,EACH,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0168,614-70150,PEDESTRIAN SIGNAL FACE (16) (COUNTDOWN),EACH,614-70150,Pedestrian Signal Face (16) (Countdown),EACH,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0170,614-70336,TRAFFIC SIGNAL FACE (12-12-12),EACH,614-70336,Traffic Signal Face (12-12-12),EACH,1,single_exact_description_unit_candidate
