catalog_row_id,agency_item_id,agency_item_code,description,unit_raw,unit_normalized,specification_year,specification_reference,item_status,source_id,source_page,source_locator
ne_ndot_catalog_1136.06,ne_ndot_1136.06,1136.06,REMOVE,EACH,EACH,07,203.00,current,ne_ndot_english_standard_item_list_2010,27,stditeme06252010.pdf#page=27;item=1136.06
ne_ndot_catalog_1136.07,ne_ndot_1136.07,1136.07,REMOVE,LIN FT,LF,07,203.00,current,ne_ndot_english_standard_item_list_2010,27,stditeme06252010.pdf#page=27;item=1136.07
ne_ndot_catalog_1136.08,ne_ndot_1136.08,1136.08,REMOVE,CU YD,CY,07,,current,ne_ndot_english_standard_item_list_2010,27,stditeme06252010.pdf#page=27;item=1136.08
ne_ndot_catalog_1136.09,ne_ndot_1136.09,1136.09,REMOVE,LIN FT,LF,07,203.00,current,ne_ndot_english_standard_item_list_2010,27,stditeme06252010.pdf#page=27;item=1136.09
ne_ndot_catalog_1136.10,ne_ndot_1136.10,1136.10,REMOVE,LUMP SUM,LS,07,203.00,current,ne_ndot_english_standard_item_list_2010,27,stditeme06252010.pdf#page=27;item=1136.10
ne_ndot_catalog_1136.11,ne_ndot_1136.11,1136.11,REMOVE,SQ YD,SY,07,203.00,current,ne_ndot_english_standard_item_list_2010,27,stditeme06252010.pdf#page=27;item=1136.11
ne_ndot_catalog_1136.12,ne_ndot_1136.12,1136.12,REMOVE,STATION,STA,07,,current,ne_ndot_english_standard_item_list_2010,27,stditeme06252010.pdf#page=27;item=1136.12
ne_ndot_catalog_1137.00,ne_ndot_1137.00,1137.00,REMOVE AND RESET HISTORICAL MARKER,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,27,stditeme06252010.pdf#page=27;item=1137.00
ne_ndot_catalog_1137.10,ne_ndot_1137.10,1137.10,REMOVE AND RESET STONE PILLAR,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,27,stditeme06252010.pdf#page=27;item=1137.10
ne_ndot_catalog_1137.50,ne_ndot_1137.50,1137.50,REMOVE AND RESET,LUMP SUM,LS,07,,current,ne_ndot_english_standard_item_list_2010,27,stditeme06252010.pdf#page=27;item=1137.50
ne_ndot_catalog_1137.51,ne_ndot_1137.51,1137.51,REMOVE AND RESET,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,27,stditeme06252010.pdf#page=27;item=1137.51
ne_ndot_catalog_1137.52,ne_ndot_1137.52,1137.52,REMOVE AND RESET,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,28,stditeme06252010.pdf#page=28;item=1137.52
ne_ndot_catalog_1143.00,ne_ndot_1143.00,1143.00,REMOVE DRIVEWAY CULVERT PIPE,LIN FT,LF,07,203.00,current,ne_ndot_english_standard_item_list_2010,28,stditeme06252010.pdf#page=28;item=1143.00
ne_ndot_catalog_1143.10,ne_ndot_1143.10,1143.10,REMOVE CASING,LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,28,stditeme06252010.pdf#page=28;item=1143.10
ne_ndot_catalog_1230.00,ne_ndot_1230.00,1230.00,REMOVE AND RESET INERTIAL BARRIER,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,28,stditeme06252010.pdf#page=28;item=1230.00
ne_ndot_catalog_1230.50,ne_ndot_1230.50,1230.50,REMOVE AND SALVAGE INERTIAL BARRIER,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,28,stditeme06252010.pdf#page=28;item=1230.50
ne_ndot_catalog_1300.12,ne_ndot_1300.12,1300.12,"12"" DRIVEWAY CULVERT PIPE",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,28,stditeme06252010.pdf#page=28;item=1300.12
ne_ndot_catalog_1300.15,ne_ndot_1300.15,1300.15,"15"" DRIVEWAY CULVERT PIPE",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,28,stditeme06252010.pdf#page=28;item=1300.15
ne_ndot_catalog_1300.18,ne_ndot_1300.18,1300.18,"18"" DRIVEWAY CULVERT PIPE",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,28,stditeme06252010.pdf#page=28;item=1300.18
ne_ndot_catalog_1300.21,ne_ndot_1300.21,1300.21,"21"" DRIVEWAY CULVERT PIPE",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,28,stditeme06252010.pdf#page=28;item=1300.21
ne_ndot_catalog_1300.24,ne_ndot_1300.24,1300.24,"24"" DRIVEWAY CULVERT PIPE",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,28,stditeme06252010.pdf#page=28;item=1300.24
ne_ndot_catalog_1300.30,ne_ndot_1300.30,1300.30,"30"" DRIVEWAY CULVERT PIPE",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,28,stditeme06252010.pdf#page=28;item=1300.30
ne_ndot_catalog_1300.36,ne_ndot_1300.36,1300.36,"36"" DRIVEWAY CULVERT PIPE",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,28,stditeme06252010.pdf#page=28;item=1300.36
ne_ndot_catalog_1300.42,ne_ndot_1300.42,1300.42,"42"" DRIVEWAY CULVERT PIPE",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,28,stditeme06252010.pdf#page=28;item=1300.42
ne_ndot_catalog_1300.48,ne_ndot_1300.48,1300.48,"48"" DRIVEWAY CULVERT PIPE",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,28,stditeme06252010.pdf#page=28;item=1300.48
ne_ndot_catalog_1300.54,ne_ndot_1300.54,1300.54,"54"" DRIVEWAY CULVERT PIPE",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,28,stditeme06252010.pdf#page=28;item=1300.54
ne_ndot_catalog_1300.60,ne_ndot_1300.60,1300.60,"60"" DRIVEWAY CULVERT PIPE",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,28,stditeme06252010.pdf#page=28;item=1300.60
ne_ndot_catalog_1300.66,ne_ndot_1300.66,1300.66,"66"" DRIVEWAY CULVERT PIPE",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,28,stditeme06252010.pdf#page=28;item=1300.66
ne_ndot_catalog_1300.72,ne_ndot_1300.72,1300.72,"72"" DRIVEWAY CULVERT PIPE",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,28,stditeme06252010.pdf#page=28;item=1300.72
ne_ndot_catalog_1300.84,ne_ndot_1300.84,1300.84,"84"" DRIVEWAY CULVERT PIPE",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,28,stditeme06252010.pdf#page=28;item=1300.84
ne_ndot_catalog_1305.15,ne_ndot_1305.15,1305.15,"15"" ROUND EQUIVALENT DRIVEWAY CULVERT PIPE",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,29,stditeme06252010.pdf#page=29;item=1305.15
ne_ndot_catalog_1305.18,ne_ndot_1305.18,1305.18,"18"" ROUND EQUIVALENT DRIVEWAY CULVERT PIPE",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,29,stditeme06252010.pdf#page=29;item=1305.18
ne_ndot_catalog_1305.24,ne_ndot_1305.24,1305.24,"24"" ROUND EQUIVALENT DRIVEWAY CULVERT PIPE",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,29,stditeme06252010.pdf#page=29;item=1305.24
ne_ndot_catalog_1305.30,ne_ndot_1305.30,1305.30,"30"" ROUND EQUIVALENT DRIVEWAY CULVERT PIPE",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,29,stditeme06252010.pdf#page=29;item=1305.30
ne_ndot_catalog_1305.36,ne_ndot_1305.36,1305.36,"36"" ROUND EQUIVALENT DRIVEWAY CULVERT PIPE",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,29,stditeme06252010.pdf#page=29;item=1305.36
ne_ndot_catalog_1305.42,ne_ndot_1305.42,1305.42,"42"" ROUND EQUIVALENT DRIVEWAY CULVERT PIPE",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,29,stditeme06252010.pdf#page=29;item=1305.42
ne_ndot_catalog_1305.48,ne_ndot_1305.48,1305.48,"48"" ROUND EQUIVALENT DRIVEWAY CULVERT PIPE",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,29,stditeme06252010.pdf#page=29;item=1305.48
ne_ndot_catalog_1305.54,ne_ndot_1305.54,1305.54,"54"" ROUND EQUIVALENT DRIVEWAY CULVERT PIPE",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,29,stditeme06252010.pdf#page=29;item=1305.54
ne_ndot_catalog_1305.60,ne_ndot_1305.60,1305.60,"60"" ROUND EQUIVALENT DRIVEWAY CULVERT PIPE",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,29,stditeme06252010.pdf#page=29;item=1305.60
ne_ndot_catalog_1305.61,ne_ndot_1305.61,1305.61,"60"" ROUND EQUIVALENT CORRUGATED METAL PIPE",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,29,stditeme06252010.pdf#page=29;item=1305.61
ne_ndot_catalog_1305.66,ne_ndot_1305.66,1305.66,"66"" ROUND EQUIVALENT DRIVEWAY CULVERT PIPE",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,29,stditeme06252010.pdf#page=29;item=1305.66
ne_ndot_catalog_1305.72,ne_ndot_1305.72,1305.72,"72"" ROUND EQUIVALENT DRIVEWAY CULVERT PIPE",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,29,stditeme06252010.pdf#page=29;item=1305.72
ne_ndot_catalog_1310.18,ne_ndot_1310.18,1310.18,"18"" ROUND EQUIVALENT REINFORCED CONCRETE PIPE FOR DRIVEWAY CULVERT PIPE",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,29,stditeme06252010.pdf#page=29;item=1310.18
ne_ndot_catalog_1310.24,ne_ndot_1310.24,1310.24,"24"" ROUND EQUIVALENT REINFORCED CONCRETE PIPE FOR DRIVEWAY CULVERT PIPE",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,29,stditeme06252010.pdf#page=29;item=1310.24
ne_ndot_catalog_1310.30,ne_ndot_1310.30,1310.30,"30"" ROUND EQUIVALENT REINFORCED CONCRETE PIPE FOR DRIVEWAY CULVERT PIPE",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,29,stditeme06252010.pdf#page=29;item=1310.30
ne_ndot_catalog_1310.36,ne_ndot_1310.36,1310.36,"36"" ROUND EQUIVALENT REINFORCED CONCRETE PIPE FOR DRIVEWAY CULVERT PIPE",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,29,stditeme06252010.pdf#page=29;item=1310.36
ne_ndot_catalog_1310.42,ne_ndot_1310.42,1310.42,"42"" ROUND EQUIVALENT REINFORCED CONCRETE PIPE FOR DRIVEWAY CULVERT PIPE",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,29,stditeme06252010.pdf#page=29;item=1310.42
ne_ndot_catalog_1310.48,ne_ndot_1310.48,1310.48,"48"" ROUND EQUIVALENT REINFORCED CONCRETE PIPE FOR DRIVEWAY CULVERT PIPE",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,29,stditeme06252010.pdf#page=29;item=1310.48
ne_ndot_catalog_1310.54,ne_ndot_1310.54,1310.54,"54"" ROUND EQUIVALENT REINFORCED CONCRETE PIPE FOR DRIVEWAY CULVERT PIPE",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,30,stditeme06252010.pdf#page=30;item=1310.54
ne_ndot_catalog_1315.12,ne_ndot_1315.12,1315.12,"12"" REINFORCED CONCRETE PIPE FOR DRIVEWAY CULVERT PIPE",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,30,stditeme06252010.pdf#page=30;item=1315.12
ne_ndot_catalog_1315.15,ne_ndot_1315.15,1315.15,"15"" REINFORCED CONCRETE PIPE FOR DRIVEWAY CULVERT PIPE",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,30,stditeme06252010.pdf#page=30;item=1315.15
ne_ndot_catalog_1315.18,ne_ndot_1315.18,1315.18,"18"" REINFORCED CONCRETE PIPE FOR DRIVEWAY CULVERT PIPE",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,30,stditeme06252010.pdf#page=30;item=1315.18
ne_ndot_catalog_1315.24,ne_ndot_1315.24,1315.24,"24"" REINFORCED CONCRETE PIPE FOR DRIVEWAY CULVERT PIPE",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,30,stditeme06252010.pdf#page=30;item=1315.24
ne_ndot_catalog_1315.30,ne_ndot_1315.30,1315.30,"30"" REINFORCED CONCRETE PIPE FOR DRIVEWAY CULVERT PIPE",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,30,stditeme06252010.pdf#page=30;item=1315.30
ne_ndot_catalog_1315.36,ne_ndot_1315.36,1315.36,"36"" REINFORCED CONCRETE PIPE FOR DRIVEWAY CULVERT PIPE",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,30,stditeme06252010.pdf#page=30;item=1315.36
ne_ndot_catalog_1315.42,ne_ndot_1315.42,1315.42,"42"" REINFORCED CONCRETE PIPE FOR DRIVEWAY CULVERT PIPE",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,30,stditeme06252010.pdf#page=30;item=1315.42
ne_ndot_catalog_1315.54,ne_ndot_1315.54,1315.54,"54"" REINFORCED CONCRETE PIPE FOR DRIVEWAY CULVERT PIPE",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,30,stditeme06252010.pdf#page=30;item=1315.54
ne_ndot_catalog_1320.12,ne_ndot_1320.12,1320.12,"12"" CORRUGATED METAL PIPE FOR DRIVEWAY CULVERT PIPE",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,30,stditeme06252010.pdf#page=30;item=1320.12
ne_ndot_catalog_1320.15,ne_ndot_1320.15,1320.15,"15"" CORRUGATED METAL PIPE FOR DRIVEWAY CULVERT PIPE",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,30,stditeme06252010.pdf#page=30;item=1320.15
ne_ndot_catalog_1320.18,ne_ndot_1320.18,1320.18,"18"" CORRUGATED METAL PIPE FOR DRIVEWAY CULVERT PIPE",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,30,stditeme06252010.pdf#page=30;item=1320.18
ne_ndot_catalog_1320.24,ne_ndot_1320.24,1320.24,"24"" CORRUGATED METAL PIPE FOR DRIVEWAY CULVERT PIPE",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,30,stditeme06252010.pdf#page=30;item=1320.24
ne_ndot_catalog_1320.30,ne_ndot_1320.30,1320.30,"30"" CORRUGATED METAL PIPE FOR DRIVEWAY CULVERT PIPE",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,30,stditeme06252010.pdf#page=30;item=1320.30
ne_ndot_catalog_1320.36,ne_ndot_1320.36,1320.36,"36"" CORRUGATED METAL PIPE FOR DRIVEWAY CULVERT PIPE",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,30,stditeme06252010.pdf#page=30;item=1320.36
ne_ndot_catalog_1320.42,ne_ndot_1320.42,1320.42,"42"" CORRUGATED METAL PIPE FOR DRIVEWAY CULVERT PIPE",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,30,stditeme06252010.pdf#page=30;item=1320.42
ne_ndot_catalog_1320.48,ne_ndot_1320.48,1320.48,"48"" CORRUGATED METAL PIPE FOR DRIVEWAY CULVERT PIPE",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,30,stditeme06252010.pdf#page=30;item=1320.48
ne_ndot_catalog_1320.54,ne_ndot_1320.54,1320.54,"54"" CORRUGATED METAL PIPE FOR DRIVEWAY CULVERT PIPE",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,30,stditeme06252010.pdf#page=30;item=1320.54
ne_ndot_catalog_1320.60,ne_ndot_1320.60,1320.60,"60"" CORRUGATED METAL PIPE FOR DRIVEWAY CULVERT PIPE",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,30,stditeme06252010.pdf#page=30;item=1320.60
ne_ndot_catalog_1320.66,ne_ndot_1320.66,1320.66,"66"" CORRUGATED METAL PIPE FOR DRIVEWAY CULVERT PIPE",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,31,stditeme06252010.pdf#page=31;item=1320.66
ne_ndot_catalog_1320.84,ne_ndot_1320.84,1320.84,"84"" CORRUGATED METAL PIPE FOR DRIVEWAY CULVERT PIPE",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,31,stditeme06252010.pdf#page=31;item=1320.84
ne_ndot_catalog_1325.18,ne_ndot_1325.18,1325.18,"18"" ROUND EQUIVALENT CORRUGATED METAL PIPE FOR DRIVEWAY CULVERT PIPE",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,31,stditeme06252010.pdf#page=31;item=1325.18
ne_ndot_catalog_1325.21,ne_ndot_1325.21,1325.21,"21"" ROUND EQUIVALENT CORRUGATED METAL PIPE FOR DRIVEWAY CULVERT PIPE",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,31,stditeme06252010.pdf#page=31;item=1325.21
ne_ndot_catalog_1325.24,ne_ndot_1325.24,1325.24,"24"" ROUND EQUIVALENT CORRUGATED METAL PIPE FOR DRIVEWAY CULVERT PIPE",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,31,stditeme06252010.pdf#page=31;item=1325.24
ne_ndot_catalog_1340.24,ne_ndot_1340.24,1340.24,"24"" REINFORCED CONCRETE PIPE FOR DRIVEWAY CULVERT PIPE",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,31,stditeme06252010.pdf#page=31;item=1340.24
ne_ndot_catalog_1405.00,ne_ndot_1405.00,1405.00,RELAYING DRIVEWAY CULVERT PIPE,LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,31,stditeme06252010.pdf#page=31;item=1405.00
ne_ndot_catalog_1405.05,ne_ndot_1405.05,1405.05,REMOVE AND REINSTALL DRIVEWAY CULVERT PIPE,LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,31,stditeme06252010.pdf#page=31;item=1405.05
ne_ndot_catalog_1490.00,ne_ndot_1490.00,1490.00,INSTALL DRIVEWAY CULVERT PIPE,LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,31,stditeme06252010.pdf#page=31;item=1490.00
ne_ndot_catalog_1490.18,ne_ndot_1490.18,1490.18,"INSTALL 18"" DRIVEWAY CULVERT PIPE",LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,31,stditeme06252010.pdf#page=31;item=1490.18
ne_ndot_catalog_1490.24,ne_ndot_1490.24,1490.24,"INSTALL 24"" DRIVEWAY CULVERT PIPE",LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,31,stditeme06252010.pdf#page=31;item=1490.24
ne_ndot_catalog_1500.18,ne_ndot_1500.18,1500.18,"INSTALL 18"" CORRUGATED METAL PIPE",LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,31,stditeme06252010.pdf#page=31;item=1500.18
ne_ndot_catalog_1500.24,ne_ndot_1500.24,1500.24,"INSTALL 24"" CORRUGATED METAL PIPE",LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,31,stditeme06252010.pdf#page=31;item=1500.24
ne_ndot_catalog_1500.30,ne_ndot_1500.30,1500.30,"INSTALL 30"" CORRUGATED METAL PIPE",LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,31,stditeme06252010.pdf#page=31;item=1500.30
ne_ndot_catalog_1500.36,ne_ndot_1500.36,1500.36,"INSTALL 36"" CORRUGATED METAL PIPE",LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,31,stditeme06252010.pdf#page=31;item=1500.36
ne_ndot_catalog_1500.42,ne_ndot_1500.42,1500.42,"INSTALL 42"" CORRUGATED METAL PIPE",LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,31,stditeme06252010.pdf#page=31;item=1500.42
ne_ndot_catalog_1500.48,ne_ndot_1500.48,1500.48,"INSTALL 48"" CORRUGATED METAL PIPE",LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,31,stditeme06252010.pdf#page=31;item=1500.48
ne_ndot_catalog_1500.54,ne_ndot_1500.54,1500.54,"INSTALL 54"" CORRUGATED METAL PIPE",LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,31,stditeme06252010.pdf#page=31;item=1500.54
ne_ndot_catalog_1500.60,ne_ndot_1500.60,1500.60,"INSTALL 60"" CORRUGATED METAL PIPE",LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,31,stditeme06252010.pdf#page=31;item=1500.60
ne_ndot_catalog_1500.72,ne_ndot_1500.72,1500.72,"INSTALL 72"" CORRUGATED METAL PIPE",LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,32,stditeme06252010.pdf#page=32;item=1500.72
ne_ndot_catalog_1500.96,ne_ndot_1500.96,1500.96,"INSTALL 96"" CORRUGATED METAL PIPE",LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,32,stditeme06252010.pdf#page=32;item=1500.96
ne_ndot_catalog_1510.15,ne_ndot_1510.15,1510.15,"INSTALL 15"" REINFORCED CONCRETE PIPE",LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,32,stditeme06252010.pdf#page=32;item=1510.15
ne_ndot_catalog_1510.42,ne_ndot_1510.42,1510.42,"INSTALL 42"" REINFORCED CONCRETE PIPE",LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,32,stditeme06252010.pdf#page=32;item=1510.42
ne_ndot_catalog_1560.00,ne_ndot_1560.00,1560.00,RAILROAD TRACK,LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,32,stditeme06252010.pdf#page=32;item=1560.00
ne_ndot_catalog_1560.01,ne_ndot_1560.01,1560.01,DOUBLE INSIDE GUARDRAIL,TRACK FOOT,TRACK FOOT,07,,current,ne_ndot_english_standard_item_list_2010,32,stditeme06252010.pdf#page=32;item=1560.01
ne_ndot_catalog_1560.02,ne_ndot_1560.02,1560.02,RAILROAD TRACK,TRACK FOOT,TRACK FOOT,07,,current,ne_ndot_english_standard_item_list_2010,32,stditeme06252010.pdf#page=32;item=1560.02
ne_ndot_catalog_1570.00,ne_ndot_1570.00,1570.00,RAILROAD WHEEL STOP,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,32,stditeme06252010.pdf#page=32;item=1570.00
ne_ndot_catalog_1571.00,ne_ndot_1571.00,1571.00,TIMBER RAILROAD PEDESTRIAN CROSSING,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,32,stditeme06252010.pdf#page=32;item=1571.00
ne_ndot_catalog_1571.70,ne_ndot_1571.70,1571.70,TEMPORARY RAILROAD CROSSING,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,32,stditeme06252010.pdf#page=32;item=1571.70
ne_ndot_catalog_1571.75,ne_ndot_1571.75,1571.75,RAILROAD CROSSING,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,32,stditeme06252010.pdf#page=32;item=1571.75
ne_ndot_catalog_1572.00,ne_ndot_1572.00,1572.00,TIMBER RAILROAD CROSSING,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,32,stditeme06252010.pdf#page=32;item=1572.00
ne_ndot_catalog_1572.25,ne_ndot_1572.25,1572.25,CONCRETE RAILROAD CROSSING,LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,32,stditeme06252010.pdf#page=32;item=1572.25
ne_ndot_catalog_1580.00,ne_ndot_1580.00,1580.00,TEMPORARY ACCESS ROAD,SQ YD,SY,07,,current,ne_ndot_english_standard_item_list_2010,32,stditeme06252010.pdf#page=32;item=1580.00
ne_ndot_catalog_1600.00,ne_ndot_1600.00,1600.00,MONITORING INSTRUMENTATION,LUMP SUM,LS,07,,current,ne_ndot_english_standard_item_list_2010,32,stditeme06252010.pdf#page=32;item=1600.00
ne_ndot_catalog_1600.10,ne_ndot_1600.10,1600.10,REMOTE WEATHER INFORMATION SYSTEM,LUMP SUM,LS,07,,current,ne_ndot_english_standard_item_list_2010,32,stditeme06252010.pdf#page=32;item=1600.10
ne_ndot_catalog_1600.30,ne_ndot_1600.30,1600.30,REMOVE INSTRUMENTATION,LUMP SUM,LS,07,,current,ne_ndot_english_standard_item_list_2010,32,stditeme06252010.pdf#page=32;item=1600.30
ne_ndot_catalog_1700.10,ne_ndot_1700.10,1700.10,SUBGRADE REPAIR,CU YD,CY,07,,current,ne_ndot_english_standard_item_list_2010,32,stditeme06252010.pdf#page=32;item=1700.10
ne_ndot_catalog_1700.24,ne_ndot_1700.24,1700.24,"24"" DRIVEWAY CULVERT PIPE, TYPE 2 OR 5",LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,32,stditeme06252010.pdf#page=32;item=1700.24
ne_ndot_catalog_1700.60,ne_ndot_1700.60,1700.60,"60"" DRIVEWAY CULVERT PIPE, TYPE 2 OR 5",LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,33,stditeme06252010.pdf#page=33;item=1700.60
ne_ndot_catalog_1701.12,ne_ndot_1701.12,1701.12,"12"" DRIVEWAY CULVERT PIPE, TYPE 2,3,4,5,6,7 OR 8",LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,33,stditeme06252010.pdf#page=33;item=1701.12
ne_ndot_catalog_1701.18,ne_ndot_1701.18,1701.18,"18"" DRIVEWAY CULVERT PIPE, TYPE 2,3,4,5,6,7 OR 8",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,33,stditeme06252010.pdf#page=33;item=1701.18
ne_ndot_catalog_1701.24,ne_ndot_1701.24,1701.24,"24"" DRIVEWAY CULVERT PIPE, TYPE 2,3,4,5,6,7 OR 8",LIN FT,LF,07,721.00,current,ne_ndot_english_standard_item_list_2010,33,stditeme06252010.pdf#page=33;item=1701.24
